,CustomerID,GrossRevenue,RecencyDays,Frequency,ReturnsNo,QtItems,ProductReturns,PurchasesNo,ProductsNo,PurchasingMonths,Clusters
3214,14972,114.77,127,1.0,0,28,0,1,18.0,1,0
3215,17514,208.65,127,1.0,0,135,0,1,40.0,1,0
3216,12917,594.0,127,1.0,0,120,0,1,2.0,1,0
3217,12689,1247.61,25,0.0196078431372549,0,628,0,2,72.0,2,3
3218,14768,139.5,16,0.02727272727272727,1,34,18,2,5.0,3,5
3219,17584,1227.3,6,0.024793388429752067,1,446,12,2,35.0,3,5
3220,15254,300.36,126,1.0,0,275,0,1,18.0,1,0
3221,18099,168.31,126,1.0,0,149,0,1,19.0,1,0
3222,15205,648.8299999999999,84,0.06976744186046512,1,377,1,2,37.0,2,3
3223,13218,62.63999999999999,126,1.0,0,88,0,1,5.0,1,0
3224,17267,317.62,126,2.0,0,159,0,2,38.0,1,0
3225,16302,212.82,107,0.10526315789473684,1,134,24,1,11.0,1,3
3226,13513,205.1,126,1.0,0,109,0,1,10.0,1,0
3227,14720,663.81,5,0.024793388429752067,0,219,0,3,37.0,3,5
3228,18282,176.6,7,0.025210084033613446,1,98,5,2,12.0,2,3
3229,12610,2057.99,22,0.0673076923076923,2,1028,21,5,106.0,3,5
3230,13200,870.09,18,0.037037037037037035,0,516,0,4,46.0,3,5
3231,14079,375.1,124,1.0,0,301,0,1,12.0,1,0
3232,17298,498.42,100,0.08333333333333333,0,387,0,2,30.0,1,3
3233,14024,327.7,121,0.6666666666666666,0,150,0,2,16.0,1,0
3234,16066,1521.87,16,0.046296296296296294,0,936,0,5,102.0,3,5
3235,15198,193.64,91,0.0625,0,120,0,2,10.0,2,3
3236,12885,1158.27,62,0.06557377049180328,1,654,1,3,71.0,2,3
3237,17331,175.2,123,1.0,0,16,0,1,1.0,1,0
3238,13016,789.89,72,0.06,0,527,0,3,47.0,2,3
3239,13500,1136.77,22,0.04,1,585,24,3,65.0,2,3
3240,15247,356.0,121,1.0,0,160,0,1,6.0,1,0
3241,13355,674.7,121,1.0,0,314,0,1,32.0,1,0
3242,16053,1511.95,32,0.022222222222222223,0,1793,0,2,84.0,2,3
3243,13919,350.15999999999997,52,0.043478260869565216,1,437,37,2,28.0,2,3
3244,12384,566.16,28,0.03225806451612903,1,121,5,2,27.0,3,5
3245,16292,280.9,116,0.4,1,188,3,1,17.0,1,3
3246,12571,519.61,39,0.024390243902439025,0,523,0,2,34.0,2,3
3247,14116,1382.74,19,0.049019607843137254,0,707,0,5,72.0,4,5
3248,14495,123.8,50,0.028169014084507043,0,62,0,2,6.0,2,3
3249,15494,1299.23,20,0.02,0,1148,0,2,125.0,2,3
3250,15608,1093.68,27,0.043010752688172046,0,714,0,4,60.0,3,5
3251,17248,318.65,119,1.0,0,213,0,1,69.0,1,0
3252,17653,1175.88,28,0.054945054945054944,1,1401,8,4,44.0,3,5
3253,13645,252.1,119,1.0,0,158,0,1,5.0,1,0
3254,15469,504.5,42,0.05128205128205128,2,150,3,2,24.0,2,3
3255,13307,15.0,119,1.0,0,4,0,1,1.0,1,0
3256,12381,1803.96,4,0.05172413793103448,1,783,25,5,87.0,4,5
3257,17122,138.32,118,1.0,0,80,0,1,7.0,1,0
3258,14406,156.75,118,1.0,0,77,0,1,8.0,1,0
3259,15683,193.75,116,1.0,0,131,0,1,10.0,1,0
3260,14301,632.04,107,0.2,1,600,6,1,13.0,1,3
3261,14658,247.15,4,0.017857142857142856,0,47,0,2,29.0,2,3
3262,13621,209.85,116,1.0,0,243,0,1,18.0,1,0
3263,16272,411.7,116,2.0,0,224,0,1,25.0,1,0
3264,17958,508.4599999999999,116,1.0,0,84,0,1,7.0,1,0
3265,16836,251.87,39,0.025974025974025976,0,165,0,2,11.0,2,3
3266,16961,234.17,115,1.0,0,125,0,1,14.0,1,0
3267,16902,1706.88,115,1.0,0,629,0,1,44.0,1,0
3268,15706,1001.8100000000001,59,0.12280701754385964,3,305,16,4,55.0,3,5
3269,15480,905.5,115,1.0,0,303,0,1,45.0,1,0
3270,15315,551.54,63,0.057692307692307696,1,838,24,2,37.0,2,3
3271,15653,877.4399999999999,92,0.08333333333333333,0,1200,0,2,6.0,2,3
3272,13159,1379.75,8,0.04672897196261682,1,1045,14,4,121.0,3,5
3273,13189,256.68,18,0.020618556701030927,0,742,0,2,28.0,2,3
3274,17637,547.0600000000001,30,0.023809523809523808,0,280,0,2,35.0,2,3
3275,12641,185.9,114,1.0,0,72,0,1,10.0,1,0
3276,13470,165.0,98,0.125,0,100,0,2,10.0,2,3
3277,15786,4834.2,43,0.07042253521126761,2,3331,33,3,267.0,2,3
3278,15541,85.13000000000001,113,1.0,0,49,0,1,29.0,1,0
3279,16734,650.51,51,0.04838709677419355,0,346,0,3,53.0,2,3
3280,16706,531.35,36,0.03896103896103896,0,249,0,3,123.0,3,5
3281,17070,312.14,113,1.0,0,133,0,1,64.0,1,0
3282,12688,4873.8099999999995,113,1.0,0,3028,0,1,171.0,1,0
3283,12729,453.01,113,1.0,0,233,0,1,26.0,1,0
3284,12962,266.39,6,0.018691588785046728,0,129,0,2,16.0,2,3
3285,13273,138.98,112,1.0,0,153,0,1,16.0,1,0
3286,17736,337.49,8,0.0380952380952381,1,237,1,3,25.0,3,5
3287,15472,371.56,112,1.0,0,251,0,1,76.0,1,0
3288,12680,862.81,0,0.035398230088495575,0,443,0,4,52.0,3,5
3289,16582,313.62,112,1.0,0,164,0,1,6.0,1,0
3290,17747,64.65,99,0.15384615384615385,1,11,1,1,1.0,1,3
3291,12513,586.79,84,0.06896551724137931,1,456,6,1,35.0,2,3
3292,15396,288.18,112,1.0,0,122,0,1,14.0,1,0
3293,12418,668.58,112,1.0,0,407,0,1,34.0,1,0
3294,16828,128.5,92,0.1,0,59,0,2,8.0,2,3
3295,14712,917.07,28,0.03614457831325301,0,315,0,3,25.0,3,5
3296,12991,503.76,22,0.022222222222222223,0,405,0,2,31.0,2,3
3297,14772,139.26,111,1.0,0,82,0,1,9.0,1,0
3298,12364,1313.1,7,0.0380952380952381,0,1506,0,4,85.0,4,5
3299,12968,135.95,111,1.0,0,73,0,1,5.0,1,0
3300,16330,242.21,17,0.042105263157894736,1,145,2,3,39.0,2,3
3301,14566,1432.0,110,1.0,0,800,0,1,4.0,1,0
3302,15701,1542.14,1,0.03669724770642202,0,923,0,4,237.0,4,5
3303,12518,2056.89,0,0.045454545454545456,0,1318,0,5,124.0,5,1
3304,14529,620.04,59,0.058823529411764705,0,348,0,3,229.0,3,5
3305,16536,539.02,106,0.6666666666666666,1,250,1,1,55.0,1,0
3306,15313,52.0,109,1.0,0,25,0,1,1.0,1,0
3307,15801,1042.19,45,0.0625,1,562,8,3,64.0,2,3
3308,16201,1821.52,2,0.04672897196261682,1,1267,19,4,111.0,4,5
3309,16555,285.89,34,0.02666666666666667,0,175,0,2,17.0,2,3
3310,16952,167.61,108,2.0,0,92,0,2,16.0,1,0
3311,14387,1770.56,32,0.03896103896103896,0,819,0,3,140.0,3,5
3312,17073,1446.09,17,0.043478260869565216,0,759,0,4,174.0,4,5
3313,18147,179.33999999999997,45,0.031746031746031744,0,203,0,2,7.0,2,3
3314,14523,241.09,107,1.0,0,251,0,1,12.0,1,0
3315,14418,1937.25,3,0.02857142857142857,0,1711,0,3,124.0,3,5
3316,12642,1013.26,24,0.03614457831325301,0,552,0,3,47.0,3,5
3317,16968,439.43,3,0.019230769230769232,0,326,0,2,31.0,2,3
3318,16723,589.15,90,0.11764705882352941,0,399,0,2,43.0,2,3
3319,13411,213.55,106,1.0,0,72,0,1,18.0,1,0
3320,16340,549.07,106,1.0,0,501,0,1,153.0,1,0
3321,13236,727.27,24,0.03614457831325301,1,411,5,2,36.0,3,5
3322,14196,335.52,106,1.0,0,142,0,1,6.0,1,0
3323,15263,156.51,106,1.0,0,89,0,1,12.0,1,0
3324,14314,120.0,106,1.0,0,296,0,1,8.0,1,0
3325,16093,17.0,106,1.0,0,20,0,1,1.0,1,0
3326,17844,51.559999999999995,106,1.0,0,52,0,1,5.0,1,0
3327,14687,628.38,106,1.0,0,470,0,1,15.0,1,0
3328,14050,746.36,31,0.02666666666666667,0,689,0,2,54.0,2,3
3329,16429,284.55,105,1.0,0,9,0,1,2.0,1,0
3330,14055,725.6400000000001,105,1.0,0,216,0,1,10.0,1,0
3331,12715,353.86,105,1.0,0,197,0,1,21.0,1,0
3332,15663,138.14,105,1.0,0,106,0,1,9.0,1,0
3333,18200,163.8,105,1.0,0,111,0,1,32.0,1,0
3334,18167,1355.51,3,0.058823529411764705,3,359,23,3,37.0,4,5
3335,13644,2597.52,8,0.05154639175257732,1,2060,7,4,146.0,5,1
3336,17451,1648.95,0,0.09523809523809523,3,1178,25,7,100.0,5,1
3337,16641,231.10000000000002,105,1.0,0,256,0,1,12.0,1,0
3338,13812,539.0,41,0.046875,0,333,0,3,36.0,2,3
3339,14141,879.0300000000001,2,0.05825242718446602,2,337,18,4,40.0,4,5
3340,15074,748.87,104,1.0,0,455,0,1,42.0,1,0
3341,12492,263.21000000000004,62,0.046511627906976744,0,192,0,2,20.0,2,3
3342,17183,3286.9100000000003,7,0.08163265306122448,2,1264,32,6,73.0,4,5
3343,15325,162.29,103,1.0,0,232,0,1,49.0,1,0
3344,13778,178.7,102,1.0,0,70,0,1,9.0,1,0
3345,14869,721.95,3,0.03,1,549,1,2,71.0,2,3
3346,14096,57120.909999999996,3,0.3469387755102041,17,16335,17,17,5111.0,5,1
3347,14108,594.16,30,0.04225352112676056,1,380,1,2,34.0,3,5
3348,12814,125.92,101,1.0,0,49,0,1,2.0,1,0
3349,15866,230.53,100,1.0,0,126,0,1,45.0,1,0
3350,14660,285.74,86,0.13333333333333333,0,228,0,2,30.0,2,3
3351,13726,1079.6599999999999,38,0.03225806451612903,0,1054,0,2,42.0,2,3
3352,15690,239.76,3,0.020618556701030927,0,408,0,2,19.0,2,3
3353,17777,665.86,24,0.039473684210526314,0,507,0,3,194.0,3,5
3354,16278,537.83,22,0.03896103896103896,2,109,5,1,23.0,3,5
3355,13276,590.9300000000001,63,0.05405405405405406,0,161,0,2,30.0,2,3
3356,12436,509.01,99,1.0,0,211,0,1,16.0,1,0
3357,13147,712.8000000000001,9,0.044444444444444446,0,144,0,4,4.0,3,5
3358,13045,305.28000000000003,98,1.0,0,221,0,1,18.0,1,0
3359,13099,207.35999999999999,98,1.0,0,288,0,1,1.0,1,0
3360,12739,1013.04,77,0.09523809523809523,0,486,0,2,38.0,1,3
3361,14420,385.87,84,0.14285714285714285,1,333,1,1,29.0,1,3
3362,14436,89.06,98,1.0,0,129,0,1,9.0,1,0
3363,18027,115.31,98,1.0,0,78,0,1,21.0,1,0
3364,12794,860.41,52,0.043478260869565216,0,592,0,2,45.0,2,3
3365,12832,383.03,31,0.030303030303030304,0,195,0,2,27.0,2,3
3366,16674,319.61,54,0.045454545454545456,0,188,0,2,98.0,2,3
3367,12375,455.42,2,0.03125,1,177,1,2,17.0,3,5
3368,16173,1406.57,15,0.08433734939759036,1,571,4,6,84.0,3,5
3369,14171,363.79,97,1.0,0,167,0,1,58.0,1,0
3370,13434,534.24,73,0.08695652173913043,0,300,0,2,10.0,1,3
3371,16761,316.62,96,1.0,0,341,0,1,13.0,1,0
3372,14067,374.7,63,0.06060606060606061,0,361,0,2,52.0,2,3
3373,13808,1747.66,5,0.05434782608695652,0,782,0,5,76.0,3,5
3374,12851,135.18,96,1.0,0,109,0,1,50.0,1,0
3375,14335,468.26,15,0.024691358024691357,0,379,0,2,63.0,2,3
3376,14965,599.0,95,2.0,0,365,0,2,83.0,1,0
3377,15136,1282.45,2,0.05319148936170213,1,775,1,4,68.0,3,5
3378,16629,413.73,73,0.08695652173913043,0,393,0,2,63.0,1,3
3379,18261,324.24,42,0.03773584905660377,0,146,0,2,21.0,2,3
3380,15307,205.3,95,1.0,0,37,0,1,12.0,1,0
3381,16820,497.61,95,1.0,0,307,0,1,26.0,1,0
3382,17309,82.75,94,1.0,0,41,0,1,12.0,1,0
3383,13949,2423.32,2,0.06521739130434782,0,2374,0,6,159.0,4,5
3384,14360,2128.23,31,0.06349206349206349,0,1151,0,4,118.0,3,5
3385,16400,303.93,94,1.0,0,172,0,1,29.0,1,0
3386,14208,151.74,94,1.0,0,114,0,1,10.0,1,0
3387,12526,1316.66,0,0.031914893617021274,0,632,0,3,71.0,3,5
3388,13130,64.0,93,1.0,0,32,0,1,2.0,1,0
3389,13210,353.48,93,1.0,0,316,0,1,22.0,1,0
3390,17481,1249.34,3,0.054945054945054944,1,1060,1,4,82.0,4,5
3391,12685,2863.08,27,0.09090909090909091,0,1523,0,6,157.0,3,5
3392,17573,362.9,28,0.06153846153846154,1,302,6,3,25.0,2,3
3393,14452,264.44,10,0.023809523809523808,0,119,0,2,62.0,2,3
3394,13889,416.90000000000003,92,1.0,0,146,0,1,15.0,1,0
3395,15488,91.32000000000001,92,1.0,0,73,0,1,2.0,1,0
3396,18222,443.0,92,1.0,0,335,0,1,19.0,1,0
3397,13244,121.74000000000001,92,1.0,0,38,0,1,27.0,1,0
3398,17004,1412.94,45,0.0425531914893617,0,819,0,2,44.0,2,3
3399,13441,296.64,91,1.0,0,204,0,1,13.0,1,0
3400,13823,957.66,18,0.0273972602739726,0,439,0,2,40.0,2,3
3401,12879,552.5699999999999,44,0.08333333333333333,1,363,7,3,10.0,2,3
3402,16603,478.47,74,0.11764705882352941,0,380,0,2,33.0,1,3
3403,14824,1127.71,9,0.04878048780487805,0,525,0,4,29.0,2,3
3404,16910,1510.06,3,0.09195402298850575,0,886,0,8,547.0,4,5
3405,15652,337.74,90,1.0,0,208,0,1,21.0,1,0
3406,16362,652.07,31,0.15254237288135594,4,325,26,5,81.0,3,5
3407,15035,252.73000000000002,89,1.0,0,245,0,1,27.0,1,0
3408,14508,276.42,21,0.029411764705882353,0,131,0,2,57.0,2,3
3409,13272,276.56,30,0.03389830508474576,0,96,0,2,15.0,2,3
3410,17317,2524.02,45,0.11363636363636363,2,1074,72,3,9.0,2,3
3411,14212,1070.48,89,1.0,0,1152,0,1,9.0,1,0
3412,13372,378.64,89,1.0,0,159,0,1,23.0,1,0
3413,18255,103.3,88,1.0,0,74,0,1,6.0,1,0
3414,14250,1904.05,6,0.03614457831325301,0,1200,0,3,111.0,2,3
3415,16796,305.62,88,1.0,0,186,0,1,18.0,1,0
3416,14432,2255.51,9,0.075,0,2070,0,6,382.0,3,5
3417,15782,2593.94,9,0.05,1,863,1,3,43.0,3,5
3418,12883,703.47,24,0.06153846153846154,0,196,0,4,42.0,2,3
3419,12965,771.91,88,1.0,0,283,0,1,109.0,1,0
3420,15533,746.92,18,0.07142857142857142,2,256,33,3,83.0,2,3
3421,18215,299.34000000000003,88,1.0,0,118,0,1,13.0,1,0
3422,18158,451.75,8,0.0375,1,353,1,2,34.0,2,3
3423,13375,772.9,80,0.25,1,441,1,1,37.0,1,3
3424,13431,1269.1,66,0.09090909090909091,0,672,0,2,46.0,2,3
3425,16211,542.77,80,0.25,1,153,1,1,23.0,1,3
3426,12884,309.05,87,1.0,0,43,0,1,7.0,1,0
3427,16141,620.4,87,1.0,0,238,0,1,30.0,1,0
3428,17919,1304.04,87,1.0,0,756,0,1,23.0,1,0
3429,16360,3411.69,4,0.09523809523809523,2,2128,16,6,662.0,4,5
3430,17433,303.15999999999997,87,1.0,0,185,0,1,54.0,1,0
3431,13704,2295.31,4,0.11904761904761904,1,1528,3,9,134.0,4,5
3432,14020,642.8,16,0.027777777777777776,0,441,0,2,39.0,2,3
3433,14359,882.58,18,0.08695652173913043,3,363,8,3,55.0,3,5
3434,16451,266.97,87,1.0,0,120,0,1,14.0,1,0
3435,12940,876.29,45,0.09523809523809523,2,406,5,2,99.0,2,3
3436,15216,96.6,87,1.0,0,28,0,1,2.0,1,0
3437,15522,398.84,32,0.03636363636363636,0,573,0,2,57.0,2,3
3438,17037,1253.22,77,0.2,1,652,4,1,75.0,1,3
3439,12822,918.98,70,0.17647058823529413,1,548,2,2,46.0,1,3
3440,15343,364.5,86,1.0,0,84,0,1,21.0,1,0
3441,14753,563.15,86,1.0,0,211,0,1,30.0,1,0
3442,16959,117.35000000000001,86,1.0,0,49,0,1,7.0,1,0
3443,18251,4314.72,86,1.0,0,7824,0,1,16.0,1,0
3444,13032,996.52,38,0.061224489795918366,1,367,8,2,71.0,3,5
3445,12895,347.3,41,0.06666666666666667,1,204,6,2,22.0,2,3
3446,17640,621.66,86,1.0,0,250,0,1,5.0,1,0
3447,13860,1240.0,0,0.06976744186046512,1,589,2,5,76.0,4,5
3448,12756,112.07999999999998,86,1.0,0,144,0,1,4.0,1,0
3449,18001,417.23,11,0.02666666666666667,0,363,0,2,58.0,2,3
3450,17728,2515.68,3,0.060240963855421686,2,1464,5,3,165.0,4,5
3451,15933,1107.46,20,0.045454545454545456,0,885,0,3,74.0,2,3
3452,14284,578.45,30,0.05357142857142857,1,157,4,2,32.0,2,3
3453,17347,228.96,85,1.0,0,216,0,1,1.0,1,0
3454,15103,703.36,30,0.03571428571428571,0,329,0,2,35.0,2,3
3455,15707,945.58,34,0.07692307692307693,0,605,0,4,214.0,3,5
3456,13430,648.6899999999999,18,0.058823529411764705,2,738,13,2,49.0,2,3
3457,12566,346.7,72,0.14285714285714285,1,264,1,1,19.0,1,3
3458,13321,567.36,71,0.13333333333333333,0,372,0,2,11.0,1,3
3459,13877,117.24,85,1.0,0,108,0,1,3.0,1,0
3460,15272,721.94,56,0.06896551724137931,0,310,0,2,63.0,2,3
3461,15322,602.97,63,0.09090909090909091,1,365,51,1,42.0,2,3
3462,17333,494.25,85,1.0,0,375,0,1,28.0,1,0
3463,13518,659.4399999999999,85,1.0,0,392,0,1,38.0,1,0
3464,14306,2083.42,50,0.08571428571428572,1,1073,2,2,33.0,2,3
3465,17679,1992.1100000000001,52,0.06060606060606061,0,729,0,2,30.0,2,3
3466,16160,1009.4499999999999,63,0.18181818181818182,2,1153,9,2,20.0,2,3
3467,15573,607.45,31,0.037037037037037035,0,363,0,2,104.0,2,3
3468,14894,655.75,84,1.0,0,265,0,1,23.0,1,0
3469,17434,2333.42,1,0.10843373493975904,2,1685,8,7,134.0,4,5
3470,15466,334.53,84,1.0,0,246,0,1,57.0,1,0
3471,15511,909.23,11,0.06756756756756757,0,271,0,5,160.0,3,5
3472,17846,2033.1,84,1.0,0,1,0,1,1.0,1,0
3473,16189,215.48,15,0.02857142857142857,0,134,0,2,11.0,2,3
3474,15417,508.8,84,1.0,0,284,0,1,28.0,1,0
3475,12995,200.72,77,0.25,1,98,10,1,3.0,1,3
3477,16108,816.1,84,2.0,1,599,16,1,48.0,1,0
3478,17144,984.57,0,0.023809523809523808,0,483,0,2,48.0,2,3
3479,16924,739.5,20,0.06349206349206349,1,480,13,3,83.0,3,5
3480,15099,410.48,83,1.0,0,343,0,1,23.0,1,0
3481,13323,787.85,2,0.06097560975609756,0,175,0,5,21.0,3,5
3482,14124,399.58,83,1.0,0,1118,0,1,4.0,1,0
3483,15975,371.01,83,1.0,0,243,0,1,24.0,1,0
3484,15523,412.01000000000005,83,1.0,0,132,0,1,10.0,1,0
3486,15947,1708.24,82,1.0,0,898,0,1,29.0,1,0
3487,13247,501.12,17,0.06153846153846154,0,328,0,4,25.0,3,5
3488,13566,874.71,40,0.047619047619047616,0,575,0,2,176.0,2,3
3489,18194,896.0,63,0.10526315789473684,1,448,184,1,7.0,2,3
3490,16689,303.26,75,0.42857142857142855,1,168,162,2,13.0,1,3
3491,16438,798.35,5,0.06493506493506493,0,463,0,5,132.0,4,5
3492,13067,115.46000000000001,81,1.0,0,32,0,1,15.0,1,0
3493,16460,814.72,27,0.05555555555555555,0,879,0,3,135.0,2,3
3494,13325,675.3,81,1.0,0,240,0,1,12.0,1,0
3495,12640,1174.58,23,0.05172413793103448,0,311,0,3,53.0,2,3
3496,13774,345.0,81,1.0,0,192,0,1,22.0,1,0
3497,12497,1043.1,81,1.0,0,1236,0,1,14.0,1,0
3498,12752,4366.78,80,1.0,0,2262,0,1,53.0,1,0
3499,15504,52.83,80,1.0,0,33,0,1,13.0,1,0
3500,15500,1131.56,7,0.05405405405405406,0,572,0,4,68.0,3,5
3501,17557,541.46,13,0.04477611940298507,0,306,0,3,34.0,3,5
3502,13228,358.0,80,1.0,0,200,0,1,2.0,1,0
3503,14356,666.9399999999999,59,0.18181818181818182,2,266,11,2,33.0,2,3
3504,13416,712.5,43,0.05263157894736842,0,142,0,2,19.0,2,3
3505,17628,75.75,80,1.0,0,79,0,1,5.0,1,0
3506,16527,228.06,80,1.0,0,106,0,1,14.0,1,0
3508,15341,2020.52,80,1.0,0,812,0,1,17.0,1,0
3509,16215,242.35,80,1.0,0,104,0,1,14.0,1,0
3510,14164,1631.77,70,0.18181818181818182,0,1033,0,2,29.0,1,3
3511,15888,141.27,79,2.0,1,60,16,1,12.0,1,0
3512,17564,454.01,23,0.05357142857142857,0,146,0,3,49.0,3,5
3513,13356,768.24,79,1.0,0,325,0,1,42.0,1,0
3514,12390,549.84,79,1.0,0,353,0,1,32.0,1,0
3515,18228,769.2,49,0.1,1,236,2,2,30.0,2,3
3516,17415,507.84,79,1.0,0,114,0,1,14.0,1,0
3517,13350,910.72,15,0.046875,1,284,3,2,40.0,3,5
3518,12550,964.83,78,1.0,0,569,0,1,57.0,1,0
3519,16627,322.8,78,1.0,0,162,0,1,20.0,1,0
3520,17475,194.37,78,1.0,0,178,0,1,14.0,1,0
3521,14951,311.69,78,1.0,0,311,0,1,20.0,1,0
3522,14780,447.68,54,0.08,0,310,0,2,27.0,2,3
3523,14887,1862.0,78,1.0,0,1100,0,1,6.0,1,0
3524,15399,815.77,0,0.038461538461538464,0,611,0,3,50.0,3,5
3525,17466,763.28,9,0.028985507246376812,0,306,0,2,41.0,2,3
3526,16379,2131.9,3,0.06666666666666667,1,1408,2,4,108.0,3,5
3527,17172,313.26,74,0.4,1,479,1,1,15.0,1,3
3528,15239,764.34,9,0.043478260869565216,1,591,3,2,49.0,3,5
3529,16213,159.0,78,1.0,0,48,0,1,6.0,1,0
3530,15603,48.480000000000004,78,1.0,0,96,0,1,2.0,1,0
3531,14261,1163.45,50,0.07142857142857142,0,406,0,2,52.0,2,3
3532,12657,1152.06,10,0.07352941176470588,1,654,390,4,47.0,3,5
3533,15571,650.4300000000001,11,0.05970149253731343,0,264,0,4,57.0,2,3
3534,15484,3563.11,0,0.0641025641025641,1,3136,16,4,188.0,4,5
3535,12936,1012.9,16,0.08064516129032258,1,539,20,4,62.0,2,3
3536,16236,432.2,77,1.0,0,184,0,1,20.0,1,0
3537,16669,1366.8700000000001,23,0.07272727272727272,1,783,5,3,159.0,2,3
3538,15398,1339.63,15,0.047619047619047616,1,767,2,2,73.0,2,3
3539,12906,2919.81,11,0.07462686567164178,0,1749,0,5,63.0,2,3
3540,17079,118.80000000000001,77,1.0,0,24,0,1,2.0,1,0
3541,14125,2740.43,10,0.04411764705882353,0,1640,0,3,167.0,2,3
3542,17163,293.1,21,0.03508771929824561,0,66,0,2,5.0,2,3
3543,12952,1382.8400000000001,5,0.0684931506849315,1,652,1,4,79.0,4,5
3544,12579,410.72,72,0.6,2,278,7,1,29.0,1,0
3545,13279,126.30000000000001,63,0.13333333333333333,1,70,3,1,9.0,2,3
3546,12425,777.2,77,1.0,0,496,0,1,36.0,1,0
3547,16715,301.71999999999997,77,1.0,0,642,0,1,19.0,1,0
3548,13519,110.80000000000001,49,0.07142857142857142,1,22,1,1,8.0,2,3
3549,12546,1141.5,46,0.09375,1,617,16,2,69.0,2,3
3550,15744,34.8,77,1.0,0,120,0,1,3.0,1,0
3551,13127,259.17,77,1.0,0,127,0,1,15.0,1,0
3552,15714,330.88,11,0.029850746268656716,0,187,0,2,35.0,2,3
3553,17480,506.51,73,0.5,1,336,2,1,29.0,1,0
3554,15763,1048.67,31,0.06521739130434782,1,268,3,2,61.0,2,3
3555,15075,773.03,77,1.0,0,447,0,1,27.0,1,0
3556,16978,344.33,77,1.0,0,166,0,1,39.0,1,0
3557,14014,505.18,76,1.0,0,1076,0,1,39.0,1,0
3558,16240,3693.81,7,0.07142857142857142,3,1634,7,2,135.0,3,5
3559,13336,795.12,76,1.0,0,559,0,1,51.0,1,0
3560,14652,114.18,76,1.0,0,53,0,1,29.0,1,0
3561,15807,903.9,49,0.1111111111111111,0,430,0,3,48.0,2,3
3562,15762,583.75,64,0.15384615384615385,0,251,0,2,37.0,2,3
3563,15475,454.10999999999996,76,1.0,0,319,0,1,29.0,1,0
3564,15978,1098.78,76,1.0,0,888,0,1,49.0,1,0
3565,16485,363.65,76,1.0,0,235,0,1,42.0,1,0
3566,12488,1298.66,9,0.045454545454545456,0,529,0,3,55.0,3,5
3567,13083,303.75,3,0.027777777777777776,0,187,0,2,18.0,2,3
3568,16169,1822.97,7,0.058823529411764705,0,1325,0,4,85.0,4,5
3569,17506,294.29,69,0.3333333333333333,1,136,3,1,14.0,1,3
3570,16480,769.29,75,1.0,0,455,0,1,53.0,1,0
3571,17006,781.78,4,0.056338028169014086,0,272,0,4,44.0,3,5
3572,17498,272.22,75,1.0,0,394,0,1,17.0,1,0
3573,17131,2463.17,4,0.07042253521126761,0,983,0,5,134.0,4,5
3574,13536,3448.29,0,0.09333333333333334,0,2136,0,7,179.0,4,5
3575,15429,364.90000000000003,26,0.061224489795918366,1,369,11,2,82.0,2,3
3576,17154,329.34,74,1.0,0,490,0,1,23.0,1,0
3577,16594,181.09,74,1.0,0,64,0,1,53.0,1,0
3578,16049,1111.79,39,0.08571428571428572,0,793,0,3,312.0,2,3
3579,14757,420.5,74,1.0,0,160,0,1,19.0,1,0
3580,16198,400.68,74,1.0,0,128,0,1,14.0,1,0
3581,13670,349.7,74,1.0,0,282,0,1,25.0,1,0
3582,18066,318.0,74,1.0,0,108,0,1,10.0,1,0
3583,14806,193.39000000000001,74,1.0,0,330,0,1,11.0,1,0
3584,12783,1603.87,1,0.10810810810810811,2,622,2,6,84.0,4,5
3585,13429,1006.8,10,0.06153846153846154,0,1390,0,4,67.0,3,5
3586,15154,240.27,73,1.0,1,97,7,1,85.0,1,0
3587,13390,544.08,74,1.0,0,224,0,1,13.0,1,0
3588,12925,694.05,4,0.028169014084507043,0,541,0,2,45.0,2,3
3589,13927,348.99,74,1.0,0,214,0,1,21.0,1,0
3590,18205,517.36,35,0.05128205128205128,0,192,0,2,32.0,2,3
3591,14908,277.8,73,1.0,0,132,0,1,9.0,1,0
3592,13639,1033.34,73,1.0,0,800,0,1,40.0,1,0
3593,15958,104.35,73,1.0,0,33,0,1,7.0,1,0
3594,15492,659.4599999999999,27,0.0425531914893617,0,483,0,2,35.0,2,3
3595,15243,316.68,73,1.0,0,185,0,1,22.0,1,0
3596,16468,74.9,73,1.0,0,31,0,1,2.0,1,0
3597,15344,476.58,0,0.06756756756756757,2,106,10,3,26.0,4,5
3598,13866,145.67000000000002,73,1.0,0,57,0,1,7.0,1,0
3599,12612,643.59,57,0.11764705882352941,1,251,11,1,19.0,2,3
3600,16999,484.82,22,0.0392156862745098,0,294,0,2,23.0,2,3
3601,13514,152.20000000000002,73,1.0,0,40,0,1,4.0,1,0
3602,13314,578.66,1,0.0547945205479452,1,484,76,3,62.0,3,5
3603,17805,512.31,73,1.0,0,478,0,1,10.0,1,0
3604,18278,173.9,73,1.0,0,66,0,1,9.0,1,0
3605,13979,869.87,72,1.0,0,639,0,1,54.0,1,0
3606,16181,305.54,72,1.0,0,152,0,1,11.0,1,0
3607,15568,758.29,2,0.04225352112676056,0,461,0,3,53.0,3,5
3608,16354,395.8,62,0.2,0,150,0,2,39.0,2,3
3609,14412,757.3299999999999,34,0.07894736842105263,1,684,2,2,42.0,3,5
